"Idade","Sexo","CodTempo","Tempo","CodEspazo","Espazo","DatoN","DatoT"
"47","Homes",2002,"2002","36","36 Pontevedra",5715,"5.715"
"47","Homes",2003,"2003","15","15 A Coruña",7460,"7.460"
"47","Homes",2003,"2003","27","27 Lugo",2473,"2.473"
"47","Homes",2003,"2003","32","32 Ourense",2061,"2.061"
"47","Homes",2003,"2003","36","36 Pontevedra",5965,"5.965"
"47","Homes",2004,"2004","15","15 A Coruña",7606,"7.606"
"47","Homes",2004,"2004","27","27 Lugo",2510,"2.510"
"47","Homes",2004,"2004","32","32 Ourense",2146,"2.146"
"47","Homes",2004,"2004","36","36 Pontevedra",6124,"6.124"
"47","Homes",2005,"2005","15","15 A Coruña",7924,"7.924"
"47","Homes",2005,"2005","27","27 Lugo",2532,"2.532"
"47","Homes",2005,"2005","32","32 Ourense",2254,"2.254"
"47","Homes",2005,"2005","36","36 Pontevedra",6295,"6.295"
"47","Homes",2006,"2006","15","15 A Coruña",7964,"7.964"
"47","Homes",2006,"2006","27","27 Lugo",2577,"2.577"
"47","Homes",2006,"2006","32","32 Ourense",2261,"2.261"
"47","Homes",2006,"2006","36","36 Pontevedra",6494,"6.494"
"47","Homes",2007,"2007","15","15 A Coruña",8220,"8.220"
"47","Homes",2007,"2007","27","27 Lugo",2637,"2.637"
"47","Homes",2007,"2007","32","32 Ourense",2275,"2.275"
"47","Homes",2007,"2007","36","36 Pontevedra",6651,"6.651"
"47","Homes",2008,"2008","15","15 A Coruña",8428,"8.428"
"47","Homes",2008,"2008","27","27 Lugo",2748,"2.748"
"47","Homes",2008,"2008","32","32 Ourense",2395,"2.395"
"47","Homes",2008,"2008","36","36 Pontevedra",7004,"7.004"
"47","Homes",2009,"2009","15","15 A Coruña",8176,"8.176"
"47","Homes",2009,"2009","27","27 Lugo",2697,"2.697"
"47","Homes",2009,"2009","32","32 Ourense",2366,"2.366"
"47","Homes",2009,"2009","36","36 Pontevedra",6709,"6.709"
"47","Homes",2010,"2010","15","15 A Coruña",8238,"8.238"
"47","Homes",2010,"2010","27","27 Lugo",2659,"2.659"
"47","Homes",2010,"2010","32","32 Ourense",2231,"2.231"
"47","Homes",2010,"2010","36","36 Pontevedra",6743,"6.743"
"47","Homes",2011,"2011","15","15 A Coruña",8339,"8.339"
"47","Homes",2011,"2011","27","27 Lugo",2527,"2.527"
"47","Homes",2011,"2011","32","32 Ourense",2225,"2.225"
"47","Homes",2011,"2011","36","36 Pontevedra",6776,"6.776"
"47","Homes",2012,"2012","15","15 A Coruña",8591,"8.591"
"47","Homes",2012,"2012","27","27 Lugo",2594,"2.594"
"47","Homes",2012,"2012","32","32 Ourense",2254,"2.254"
"47","Homes",2012,"2012","36","36 Pontevedra",6959,"6.959"
"47","Homes",2013,"2013","15","15 A Coruña",8452,"8.452"
"47","Homes",2013,"2013","27","27 Lugo",2514,"2.514"
"47","Homes",2013,"2013","32","32 Ourense",2235,"2.235"
"47","Homes",2013,"2013","36","36 Pontevedra",7096,"7.096"
"47","Homes",2014,"2014","15","15 A Coruña",8354,"8.354"
"47","Homes",2014,"2014","27","27 Lugo",2522,"2.522"
"47","Homes",2014,"2014","32","32 Ourense",2234,"2.234"
"47","Homes",2014,"2014","36","36 Pontevedra",7376,"7.376"
"47","Homes",2015,"2015","15","15 A Coruña",8628,"8.628"
"47","Homes",2015,"2015","27","27 Lugo",2544,"2.544"
"47","Homes",2015,"2015","32","32 Ourense",2355,"2.355"
"47","Homes",2015,"2015","36","36 Pontevedra",7569,"7.569"
"47","Homes",2016,"2016","15","15 A Coruña",8719,"8.719"
"47","Homes",2016,"2016","27","27 Lugo",2505,"2.505"
"47","Homes",2016,"2016","32","32 Ourense",2316,"2.316"
"47","Homes",2016,"2016","36","36 Pontevedra",7586,"7.586"
"47","Homes",2017,"2017","15","15 A Coruña",8644,"8.644"
"47","Homes",2017,"2017","27","27 Lugo",2423,"2.423"
"47","Homes",2017,"2017","32","32 Ourense",2193,"2.193"
"47","Homes",2017,"2017","36","36 Pontevedra",7622,"7.622"
"47","Homes",2018,"2018","15","15 A Coruña",8680,"8.680"
"47","Homes",2018,"2018","27","27 Lugo",2334,"2.334"
"47","Homes",2018,"2018","32","32 Ourense",2236,"2.236"
"47","Homes",2018,"2018","36","36 Pontevedra",7641,"7.641"
"47","Homes",2019,"2019","15","15 A Coruña",8925,"8.925"
"47","Homes",2019,"2019","27","27 Lugo",2353,"2.353"
"47","Homes",2019,"2019","32","32 Ourense",2168,"2.168"
"47","Homes",2019,"2019","36","36 Pontevedra",7707,"7.707"
"47","Homes",2020,"2020","15","15 A Coruña",9306,"9.306"
"47","Homes",2020,"2020","27","27 Lugo",2356,"2.356"
"47","Homes",2020,"2020","32","32 Ourense",2187,"2.187"
"47","Homes",2020,"2020","36","36 Pontevedra",8010,"8.010"
"47","Homes",2021,"2021","15","15 A Coruña",9215,"9.215"
"47","Homes",2021,"2021","27","27 Lugo",2394,"2.394"
"47","Homes",2021,"2021","32","32 Ourense",2187,"2.187"
"47","Homes",2021,"2021","36","36 Pontevedra",7976,"7.976"
"47","Mulleres",1998,"1998","15","15 A Coruña",7061,"7.061"
"47","Mulleres",1998,"1998","27","27 Lugo",1943,"1.943"
"47","Mulleres",1998,"1998","32","32 Ourense",1987,"1.987"
"47","Mulleres",1998,"1998","36","36 Pontevedra",5746,"5.746"
"47","Mulleres",1999,"1999","15","15 A Coruña",6998,"6.998"
"47","Mulleres",1999,"1999","27","27 Lugo",1900,"1.900"
"47","Mulleres",1999,"1999","32","32 Ourense",1905,"1.905"
"47","Mulleres",1999,"1999","36","36 Pontevedra",5569,"5.569"
"47","Mulleres",2000,"2000","15","15 A Coruña",7517,"7.517"
"47","Mulleres",2000,"2000","27","27 Lugo",2060,"2.060"
"47","Mulleres",2000,"2000","32","32 Ourense",2074,"2.074"
"47","Mulleres",2000,"2000","36","36 Pontevedra",6040,"6.040"
"47","Mulleres",2001,"2001","15","15 A Coruña",7377,"7.377"
"47","Mulleres",2001,"2001","27","27 Lugo",2154,"2.154"
"47","Mulleres",2001,"2001","32","32 Ourense",2022,"2.022"
"47","Mulleres",2001,"2001","36","36 Pontevedra",6047,"6.047"
"47","Mulleres",2002,"2002","15","15 A Coruña",7320,"7.320"
"47","Mulleres",2002,"2002","27","27 Lugo",2156,"2.156"
"47","Mulleres",2002,"2002","32","32 Ourense",1984,"1.984"
"47","Mulleres",2002,"2002","36","36 Pontevedra",6163,"6.163"
"47","Mulleres",2003,"2003","15","15 A Coruña",7438,"7.438"
"47","Mulleres",2003,"2003","27","27 Lugo",2172,"2.172"
"47","Mulleres",2003,"2003","32","32 Ourense",1898,"1.898"
"47","Mulleres",2003,"2003","36","36 Pontevedra",6261,"6.261"
"47","Mulleres",2004,"2004","15","15 A Coruña",7913,"7.913"
"47","Mulleres",2004,"2004","27","27 Lugo",2302,"2.302"
"47","Mulleres",2004,"2004","32","32 Ourense",2082,"2.082"
"47","Mulleres",2004,"2004","36","36 Pontevedra",6642,"6.642"
"47","Mulleres",2005,"2005","15","15 A Coruña",8292,"8.292"
"47","Mulleres",2005,"2005","27","27 Lugo",2350,"2.350"
"47","Mulleres",2005,"2005","32","32 Ourense",2193,"2.193"
"47","Mulleres",2005,"2005","36","36 Pontevedra",6568,"6.568"
"47","Mulleres",2006,"2006","15","15 A Coruña",8293,"8.293"
"47","Mulleres",2006,"2006","27","27 Lugo",2472,"2.472"
"47","Mulleres",2006,"2006","32","32 Ourense",2222,"2.222"
"47","Mulleres",2006,"2006","36","36 Pontevedra",6804,"6.804"
"47","Mulleres",2007,"2007","15","15 A Coruña",8399,"8.399"
"47","Mulleres",2007,"2007","27","27 Lugo",2496,"2.496"
"47","Mulleres",2007,"2007","32","32 Ourense",2320,"2.320"
"47","Mulleres",2007,"2007","36","36 Pontevedra",6748,"6.748"
"47","Mulleres",2008,"2008","15","15 A Coruña",8466,"8.466"
"47","Mulleres",2008,"2008","27","27 Lugo",2527,"2.527"
"47","Mulleres",2008,"2008","32","32 Ourense",2426,"2.426"
"47","Mulleres",2008,"2008","36","36 Pontevedra",7126,"7.126"
"47","Mulleres",2009,"2009","15","15 A Coruña",8353,"8.353"
"47","Mulleres",2009,"2009","27","27 Lugo",2610,"2.610"
"47","Mulleres",2009,"2009","32","32 Ourense",2337,"2.337"
"47","Mulleres",2009,"2009","36","36 Pontevedra",7086,"7.086"
"47","Mulleres",2010,"2010","15","15 A Coruña",8378,"8.378"
"47","Mulleres",2010,"2010","27","27 Lugo",2553,"2.553"
"47","Mulleres",2010,"2010","32","32 Ourense",2265,"2.265"
"47","Mulleres",2010,"2010","36","36 Pontevedra",6958,"6.958"
"47","Mulleres",2011,"2011","15","15 A Coruña",8695,"8.695"
"47","Mulleres",2011,"2011","27","27 Lugo",2484,"2.484"
"47","Mulleres",2011,"2011","32","32 Ourense",2309,"2.309"
"47","Mulleres",2011,"2011","36","36 Pontevedra",6955,"6.955"
"47","Mulleres",2012,"2012","15","15 A Coruña",8815,"8.815"
"47","Mulleres",2012,"2012","27","27 Lugo",2567,"2.567"
"47","Mulleres",2012,"2012","32","32 Ourense",2284,"2.284"
"47","Mulleres",2012,"2012","36","36 Pontevedra",7089,"7.089"
"47","Mulleres",2013,"2013","15","15 A Coruña",8799,"8.799"
"47","Mulleres",2013,"2013","27","27 Lugo",2520,"2.520"
"47","Mulleres",2013,"2013","32","32 Ourense",2249,"2.249"
"47","Mulleres",2013,"2013","36","36 Pontevedra",7244,"7.244"
"47","Mulleres",2014,"2014","15","15 A Coruña",9024,"9.024"
"47","Mulleres",2014,"2014","27","27 Lugo",2630,"2.630"
"47","Mulleres",2014,"2014","32","32 Ourense",2293,"2.293"
"47","Mulleres",2014,"2014","36","36 Pontevedra",7195,"7.195"
"47","Mulleres",2015,"2015","15","15 A Coruña",8892,"8.892"
"47","Mulleres",2015,"2015","27","27 Lugo",2512,"2.512"
"47","Mulleres",2015,"2015","32","32 Ourense",2343,"2.343"
"47","Mulleres",2015,"2015","36","36 Pontevedra",7502,"7.502"
"47","Mulleres",2016,"2016","15","15 A Coruña",9085,"9.085"
"47","Mulleres",2016,"2016","27","27 Lugo",2505,"2.505"
"47","Mulleres",2016,"2016","32","32 Ourense",2290,"2.290"
"47","Mulleres",2016,"2016","36","36 Pontevedra",7558,"7.558"
"47","Mulleres",2017,"2017","15","15 A Coruña",9151,"9.151"
"47","Mulleres",2017,"2017","27","27 Lugo",2572,"2.572"
"47","Mulleres",2017,"2017","32","32 Ourense",2276,"2.276"
"47","Mulleres",2017,"2017","36","36 Pontevedra",7671,"7.671"
"47","Mulleres",2018,"2018","15","15 A Coruña",9066,"9.066"
"47","Mulleres",2018,"2018","27","27 Lugo",2411,"2.411"
"47","Mulleres",2018,"2018","32","32 Ourense",2111,"2.111"
"47","Mulleres",2018,"2018","36","36 Pontevedra",7739,"7.739"
"47","Mulleres",2019,"2019","15","15 A Coruña",9291,"9.291"
"47","Mulleres",2019,"2019","27","27 Lugo",2441,"2.441"
"47","Mulleres",2019,"2019","32","32 Ourense",2171,"2.171"
"47","Mulleres",2019,"2019","36","36 Pontevedra",7785,"7.785"
"47","Mulleres",2020,"2020","15","15 A Coruña",9337,"9.337"
"47","Mulleres",2020,"2020","27","27 Lugo",2381,"2.381"
"47","Mulleres",2020,"2020","32","32 Ourense",2166,"2.166"
"47","Mulleres",2020,"2020","36","36 Pontevedra",8125,"8.125"
"47","Mulleres",2021,"2021","15","15 A Coruña",9397,"9.397"
"47","Mulleres",2021,"2021","27","27 Lugo",2358,"2.358"
"47","Mulleres",2021,"2021","32","32 Ourense",2220,"2.220"
"47","Mulleres",2021,"2021","36","36 Pontevedra",7973,"7.973"
"48","Homes",1998,"1998","15","15 A Coruña",7268,"7.268"
"48","Homes",1998,"1998","27","27 Lugo",2216,"2.216"
"48","Homes",1998,"1998","32","32 Ourense",2093,"2.093"
"48","Homes",1998,"1998","36","36 Pontevedra",6066,"6.066"
"48","Homes",1999,"1999","15","15 A Coruña",7067,"7.067"
"48","Homes",1999,"1999","27","27 Lugo",2227,"2.227"
"48","Homes",1999,"1999","32","32 Ourense",2041,"2.041"
"48","Homes",1999,"1999","36","36 Pontevedra",5725,"5.725"
"48","Homes",2000,"2000","15","15 A Coruña",6699,"6.699"
"48","Homes",2000,"2000","27","27 Lugo",2132,"2.132"
"48","Homes",2000,"2000","32","32 Ourense",1850,"1.850"
"48","Homes",2000,"2000","36","36 Pontevedra",5318,"5.318"
"48","Homes",2001,"2001","15","15 A Coruña",7358,"7.358"
"48","Homes",2001,"2001","27","27 Lugo",2346,"2.346"
"48","Homes",2001,"2001","32","32 Ourense",2044,"2.044"
"48","Homes",2001,"2001","36","36 Pontevedra",5911,"5.911"
"48","Homes",2002,"2002","15","15 A Coruña",7183,"7.183"
"48","Homes",2002,"2002","27","27 Lugo",2348,"2.348"
"48","Homes",2002,"2002","32","32 Ourense",2068,"2.068"
"48","Homes",2002,"2002","36","36 Pontevedra",5864,"5.864"
"48","Homes",2003,"2003","15","15 A Coruña",7333,"7.333"
"48","Homes",2003,"2003","27","27 Lugo",2407,"2.407"
"48","Homes",2003,"2003","32","32 Ourense",2166,"2.166"
"48","Homes",2003,"2003","36","36 Pontevedra",5758,"5.758"
"48","Homes",2004,"2004","15","15 A Coruña",7454,"7.454"
"48","Homes",2004,"2004","27","27 Lugo",2470,"2.470"
"48","Homes",2004,"2004","32","32 Ourense",2059,"2.059"
"48","Homes",2004,"2004","36","36 Pontevedra",5947,"5.947"
"48","Homes",2005,"2005","15","15 A Coruña",7633,"7.633"
"48","Homes",2005,"2005","27","27 Lugo",2517,"2.517"
"48","Homes",2005,"2005","32","32 Ourense",2141,"2.141"
"48","Homes",2005,"2005","36","36 Pontevedra",6151,"6.151"
"48","Homes",2006,"2006","15","15 A Coruña",7930,"7.930"
"48","Homes",2006,"2006","27","27 Lugo",2525,"2.525"
"48","Homes",2006,"2006","32","32 Ourense",2255,"2.255"
"48","Homes",2006,"2006","36","36 Pontevedra",6318,"6.318"
"48","Homes",2007,"2007","15","15 A Coruña",7961,"7.961"
"48","Homes",2007,"2007","27","27 Lugo",2576,"2.576"
"48","Homes",2007,"2007","32","32 Ourense",2256,"2.256"
"48","Homes",2007,"2007","36","36 Pontevedra",6484,"6.484"
"48","Homes",2008,"2008","15","15 A Coruña",8246,"8.246"
"48","Homes",2008,"2008","27","27 Lugo",2640,"2.640"
"48","Homes",2008,"2008","32","32 Ourense",2291,"2.291"
"48","Homes",2008,"2008","36","36 Pontevedra",6689,"6.689"
"48","Homes",2009,"2009","15","15 A Coruña",8446,"8.446"
"48","Homes",2009,"2009","27","27 Lugo",2771,"2.771"
"48","Homes",2009,"2009","32","32 Ourense",2391,"2.391"
"48","Homes",2009,"2009","36","36 Pontevedra",6991,"6.991"
"48","Homes",2010,"2010","15","15 A Coruña",8179,"8.179"
"48","Homes",2010,"2010","27","27 Lugo",2685,"2.685"
"48","Homes",2010,"2010","32","32 Ourense",2375,"2.375"
"48","Homes",2010,"2010","36","36 Pontevedra",6698,"6.698"
"48","Homes",2011,"2011","15","15 A Coruña",8210,"8.210"
"48","Homes",2011,"2011","27","27 Lugo",2664,"2.664"
"48","Homes",2011,"2011","32","32 Ourense",2242,"2.242"
"48","Homes",2011,"2011","36","36 Pontevedra",6754,"6.754"
"48","Homes",2012,"2012","15","15 A Coruña",8289,"8.289"
"48","Homes",2012,"2012","27","27 Lugo",2510,"2.510"
"48","Homes",2012,"2012","32","32 Ourense",2213,"2.213"
"48","Homes",2012,"2012","36","36 Pontevedra",6702,"6.702"
"48","Homes",2013,"2013","15","15 A Coruña",8544,"8.544"
"48","Homes",2013,"2013","27","27 Lugo",2585,"2.585"
"48","Homes",2013,"2013","32","32 Ourense",2264,"2.264"
"48","Homes",2013,"2013","36","36 Pontevedra",6898,"6.898"
"48","Homes",2014,"2014","15","15 A Coruña",8370,"8.370"
"48","Homes",2014,"2014","27","27 Lugo",2498,"2.498"
"48","Homes",2014,"2014","32","32 Ourense",2212,"2.212"
"48","Homes",2014,"2014","36","36 Pontevedra",7040,"7.040"
"48","Homes",2015,"2015","15","15 A Coruña",8300,"8.300"
"48","Homes",2015,"2015","27","27 Lugo",2509,"2.509"
"48","Homes",2015,"2015","32","32 Ourense",2208,"2.208"
"48","Homes",2015,"2015","36","36 Pontevedra",7327,"7.327"
"48","Homes",2016,"2016","15","15 A Coruña",8578,"8.578"
"48","Homes",2016,"2016","27","27 Lugo",2543,"2.543"
"48","Homes",2016,"2016","32","32 Ourense",2334,"2.334"
"48","Homes",2016,"2016","36","36 Pontevedra",7501,"7.501"
"48","Homes",2017,"2017","15","15 A Coruña",8727,"8.727"
"48","Homes",2017,"2017","27","27 Lugo",2496,"2.496"
"48","Homes",2017,"2017","32","32 Ourense",2315,"2.315"
"48","Homes",2017,"2017","36","36 Pontevedra",7544,"7.544"
"48","Homes",2018,"2018","15","15 A Coruña",8604,"8.604"
"48","Homes",2018,"2018","27","27 Lugo",2414,"2.414"
"48","Homes",2018,"2018","32","32 Ourense",2194,"2.194"
"48","Homes",2018,"2018","36","36 Pontevedra",7604,"7.604"
"48","Homes",2019,"2019","15","15 A Coruña",8672,"8.672"
"48","Homes",2019,"2019","27","27 Lugo",2336,"2.336"
"48","Homes",2019,"2019","32","32 Ourense",2223,"2.223"
"48","Homes",2019,"2019","36","36 Pontevedra",7643,"7.643"
"48","Homes",2020,"2020","15","15 A Coruña",8942,"8.942"
"48","Homes",2020,"2020","27","27 Lugo",2354,"2.354"
"48","Homes",2020,"2020","32","32 Ourense",2187,"2.187"
"48","Homes",2020,"2020","36","36 Pontevedra",7726,"7.726"
"48","Homes",2021,"2021","15","15 A Coruña",9312,"9.312"
"48","Homes",2021,"2021","27","27 Lugo",2359,"2.359"
"48","Homes",2021,"2021","32","32 Ourense",2188,"2.188"
"48","Homes",2021,"2021","36","36 Pontevedra",7999,"7.999"
"48","Mulleres",1998,"1998","15","15 A Coruña",7475,"7.475"
"48","Mulleres",1998,"1998","27","27 Lugo",2019,"2.019"
"48","Mulleres",1998,"1998","32","32 Ourense",2050,"2.050"
"48","Mulleres",1998,"1998","36","36 Pontevedra",6084,"6.084"
"48","Mulleres",1999,"1999","15","15 A Coruña",7074,"7.074"
"48","Mulleres",1999,"1999","27","27 Lugo",1955,"1.955"
"48","Mulleres",1999,"1999","32","32 Ourense",2005,"2.005"
"48","Mulleres",1999,"1999","36","36 Pontevedra",5772,"5.772"
"48","Mulleres",2000,"2000","15","15 A Coruña",6992,"6.992"
"48","Mulleres",2000,"2000","27","27 Lugo",1912,"1.912"
"48","Mulleres",2000,"2000","32","32 Ourense",1917,"1.917"
"48","Mulleres",2000,"2000","36","36 Pontevedra",5559,"5.559"
"48","Mulleres",2001,"2001","15","15 A Coruña",7513,"7.513"
"48","Mulleres",2001,"2001","27","27 Lugo",2063,"2.063"
"48","Mulleres",2001,"2001","32","32 Ourense",2082,"2.082"
"48","Mulleres",2001,"2001","36","36 Pontevedra",6058,"6.058"
"48","Mulleres",2002,"2002","15","15 A Coruña",7396,"7.396"
"48","Mulleres",2002,"2002","27","27 Lugo",2157,"2.157"
"48","Mulleres",2002,"2002","32","32 Ourense",2022,"2.022"
"48","Mulleres",2002,"2002","36","36 Pontevedra",6043,"6.043"
"48","Mulleres",2003,"2003","15","15 A Coruña",7359,"7.359"
"48","Mulleres",2003,"2003","27","27 Lugo",2162,"2.162"
"48","Mulleres",2003,"2003","32","32 Ourense",1991,"1.991"
"48","Mulleres",2003,"2003","36","36 Pontevedra",6193,"6.193"
"48","Mulleres",2004,"2004","15","15 A Coruña",7440,"7.440"
"48","Mulleres",2004,"2004","27","27 Lugo",2170,"2.170"
"48","Mulleres",2004,"2004","32","32 Ourense",1898,"1.898"
"48","Mulleres",2004,"2004","36","36 Pontevedra",6263,"6.263"
"48","Mulleres",2005,"2005","15","15 A Coruña",7935,"7.935"
"48","Mulleres",2005,"2005","27","27 Lugo",2312,"2.312"
"48","Mulleres",2005,"2005","32","32 Ourense",2087,"2.087"
"48","Mulleres",2005,"2005","36","36 Pontevedra",6649,"6.649"
"48","Mulleres",2006,"2006","15","15 A Coruña",8304,"8.304"
"48","Mulleres",2006,"2006","27","27 Lugo",2365,"2.365"
"48","Mulleres",2006,"2006","32","32 Ourense",2199,"2.199"
"48","Mulleres",2006,"2006","36","36 Pontevedra",6550,"6.550"
"48","Mulleres",2007,"2007","15","15 A Coruña",8311,"8.311"
"48","Mulleres",2007,"2007","27","27 Lugo",2470,"2.470"
"48","Mulleres",2007,"2007","32","32 Ourense",2211,"2.211"
"48","Mulleres",2007,"2007","36","36 Pontevedra",6834,"6.834"
"48","Mulleres",2008,"2008","15","15 A Coruña",8431,"8.431"
"48","Mulleres",2008,"2008","27","27 Lugo",2514,"2.514"
"48","Mulleres",2008,"2008","32","32 Ourense",2341,"2.341"
"48","Mulleres",2008,"2008","36","36 Pontevedra",6769,"6.769"
"48","Mulleres",2009,"2009","15","15 A Coruña",8479,"8.479"
"48","Mulleres",2009,"2009","27","27 Lugo",2532,"2.532"
"48","Mulleres",2009,"2009","32","32 Ourense",2451,"2.451"
"48","Mulleres",2009,"2009","36","36 Pontevedra",7137,"7.137"
"48","Mulleres",2010,"2010","15","15 A Coruña",8350,"8.350"
"48","Mulleres",2010,"2010","27","27 Lugo",2617,"2.617"
"48","Mulleres",2010,"2010","32","32 Ourense",2348,"2.348"
"48","Mulleres",2010,"2010","36","36 Pontevedra",7088,"7.088"
"48","Mulleres",2011,"2011","15","15 A Coruña",8363,"8.363"
"48","Mulleres",2011,"2011","27","27 Lugo",2562,"2.562"
"48","Mulleres",2011,"2011","32","32 Ourense",2271,"2.271"
"48","Mulleres",2011,"2011","36","36 Pontevedra",6967,"6.967"
"48","Mulleres",2012,"2012","15","15 A Coruña",8640,"8.640"
"48","Mulleres",2012,"2012","27","27 Lugo",2486,"2.486"
"48","Mulleres",2012,"2012","32","32 Ourense",2306,"2.306"
"48","Mulleres",2012,"2012","36","36 Pontevedra",6892,"6.892"
"48","Mulleres",2013,"2013","15","15 A Coruña",8785,"8.785"
"48","Mulleres",2013,"2013","27","27 Lugo",2566,"2.566"
"48","Mulleres",2013,"2013","32","32 Ourense",2270,"2.270"
"48","Mulleres",2013,"2013","36","36 Pontevedra",7079,"7.079"
"48","Mulleres",2014,"2014","15","15 A Coruña",8769,"8.769"
"48","Mulleres",2014,"2014","27","27 Lugo",2515,"2.515"
"48","Mulleres",2014,"2014","32","32 Ourense",2238,"2.238"
"48","Mulleres",2014,"2014","36","36 Pontevedra",7211,"7.211"
"48","Mulleres",2015,"2015","15","15 A Coruña",8984,"8.984"
"48","Mulleres",2015,"2015","27","27 Lugo",2615,"2.615"
"48","Mulleres",2015,"2015","32","32 Ourense",2288,"2.288"
"48","Mulleres",2015,"2015","36","36 Pontevedra",7169,"7.169"
"48","Mulleres",2016,"2016","15","15 A Coruña",8887,"8.887"
"48","Mulleres",2016,"2016","27","27 Lugo",2511,"2.511"
"48","Mulleres",2016,"2016","32","32 Ourense",2337,"2.337"
"48","Mulleres",2016,"2016","36","36 Pontevedra",7504,"7.504"
"48","Mulleres",2017,"2017","15","15 A Coruña",9073,"9.073"
"48","Mulleres",2017,"2017","27","27 Lugo",2496,"2.496"
"48","Mulleres",2017,"2017","32","32 Ourense",2289,"2.289"
"48","Mulleres",2017,"2017","36","36 Pontevedra",7558,"7.558"
"48","Mulleres",2018,"2018","15","15 A Coruña",9146,"9.146"
"48","Mulleres",2018,"2018","27","27 Lugo",2572,"2.572"
"48","Mulleres",2018,"2018","32","32 Ourense",2281,"2.281"
"48","Mulleres",2018,"2018","36","36 Pontevedra",7672,"7.672"
"48","Mulleres",2019,"2019","15","15 A Coruña",9110,"9.110"
"48","Mulleres",2019,"2019","27","27 Lugo",2414,"2.414"
"48","Mulleres",2019,"2019","32","32 Ourense",2111,"2.111"
"48","Mulleres",2019,"2019","36","36 Pontevedra",7778,"7.778"
"48","Mulleres",2020,"2020","15","15 A Coruña",9316,"9.316"
"48","Mulleres",2020,"2020","27","27 Lugo",2454,"2.454"
"48","Mulleres",2020,"2020","32","32 Ourense",2189,"2.189"
"48","Mulleres",2020,"2020","36","36 Pontevedra",7811,"7.811"
"48","Mulleres",2021,"2021","15","15 A Coruña",9344,"9.344"
"48","Mulleres",2021,"2021","27","27 Lugo",2413,"2.413"
